_id,gameId,teamId,assists,blocks,steals,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,turnovers,q1Points,q2Points,q3Points,q4Points
699821d0e161b702e0895eda,29500088,1610612741,24,2,8,0.393,0.381,0.526,25,19,44,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895edb,29500083,1610612744,15,4,11,0.422,0.333,0.821,21,18,39,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895edc,29500083,1610612746,24,1,8,0.6,0.75,0.727,29,12,41,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895edd,29500086,1610612747,27,6,11,0.494,0.25,0.735,23,10,33,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895ede,29500085,1610612749,21,0,8,0.417,0.316,0.786,32,11,43,10,NaN,NaN,NaN,NaN
699821d0e161b702e0895edf,29500084,1610612752,17,7,8,0.521,0.462,0.773,34,4,38,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee0,29500088,1610612753,13,8,9,0.462,0.45,0.735,31,7,38,24,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee1,29500087,1610612755,25,9,10,0.416,0.333,0.711,33,14,47,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee2,29500084,1610612757,21,2,7,0.465,0.385,0.556,33,15,48,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee3,29500086,1610612758,20,8,8,0.422,0.348,0.629,27,21,48,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee4,29500085,1610612759,22,0,4,0.457,0.412,0.542,34,6,40,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee5,29500087,1610612760,31,5,19,0.471,0.259,0.706,35,18,53,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee6,29500082,1610612766,19,2,6,0.534,0.643,0.773,20,15,35,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee7,29500081,1610612742,15,5,5,0.277,0.474,0.868,34,31,65,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee8,29500080,1610612761,26,3,8,0.43,0.385,0.818,23,14,37,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895ee9,29500080,1610612762,24,8,7,0.529,0.214,0.788,23,9,32,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895eea,29500081,1610612763,25,8,8,0.418,0.308,0.6,29,16,45,10,NaN,NaN,NaN,NaN
699821d0e161b702e0895eeb,29500079,1610612739,23,7,6,0.405,0.308,0.833,27,15,42,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895eec,29500078,1610612743,17,7,5,0.438,0.316,0.633,35,13,48,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895eed,29500076,1610612744,19,4,9,0.434,0.462,0.841,31,10,41,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895eee,29500078,1610612746,19,2,4,0.438,0.25,0.769,31,13,44,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895eef,29500077,1610612752,21,3,9,0.493,0.563,0.768,24,13,37,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef0,29500076,1610612756,22,3,5,0.452,0.529,0.74,35,11,46,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef1,29500079,1610612759,22,7,10,0.47,0.381,0.778,25,3,28,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef2,29500077,1610612762,22,4,9,0.465,0.217,0.796,29,13,42,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef3,29500073,1610612737,19,3,10,0.479,0.333,0.643,34,23,57,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef4,29500074,1610612741,24,4,6,0.494,0.286,0.8,23,11,34,9,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef5,29500073,1610612742,23,3,5,0.44,0.393,0.6,31,15,46,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef6,29500075,1610612744,34,13,8,0.583,0.429,0.731,33,9,42,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef7,29500068,1610612745,23,8,13,0.479,0.474,0.816,29,9,38,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef8,29500075,1610612747,15,5,9,0.421,0.35,0.818,25,24,49,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895ef9,29500072,1610612748,18,6,5,0.471,0.467,0.769,25,10,35,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895efa,29500068,1610612750,20,3,7,0.417,0.154,0.658,31,15,46,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895efb,29500071,1610612751,16,8,10,0.383,0.333,0.733,31,25,56,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895efc,29500072,1610612753,19,3,6,0.42,0.391,0.73,24,12,36,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895efd,29500074,1610612757,23,1,4,0.506,0.625,0.6,25,15,40,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895efe,29500071,1610612758,13,5,5,0.387,0.474,0.773,22,16,38,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895eff,29500069,1610612760,26,5,8,0.538,0.471,0.697,39,10,49,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f00,29500070,1610612761,24,6,7,0.536,0.25,0.828,23,11,34,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f01,29500069,1610612763,9,3,6,0.372,0,0.63,24,18,42,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f02,29500070,1610612766,24,2,6,0.488,0.429,0.854,26,16,42,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f03,29500066,1610612738,22,5,8,0.439,0.063,0.677,29,10,39,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f04,29500060,1610612739,15,2,11,0.341,0.222,0.714,22,12,34,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f05,29500056,1610612743,18,7,6,0.386,0.286,0.762,27,12,39,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f06,29500057,1610612746,28,7,11,0.444,0.25,0.676,21,19,40,22,NaN,NaN,NaN,NaN
699821d0e161b702e0895f07,29500058,1610612747,23,11,10,0.443,0.118,0.718,28,17,45,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f08,29500067,1610612748,25,8,7,0.537,0.6,0.8,36,4,40,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895f09,29500061,1610612749,13,3,4,0.393,0.2,0.778,29,17,46,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f0a,29500063,1610612750,21,7,8,0.405,0.412,0.795,31,16,47,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f0b,29500067,1610612751,18,3,9,0.298,0.25,0.818,28,13,41,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f0c,29500062,1610612752,18,3,7,0.47,0.357,0.844,24,10,34,8,NaN,NaN,NaN,NaN
699821d0e161b702e0895f0d,29500066,1610612753,23,3,6,0.467,0.286,0.714,34,21,55,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f0e,29500059,1610612754,15,2,8,0.356,0.25,0.8,22,19,41,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f0f,29500064,1610612755,29,6,3,0.512,0.5,0.682,34,15,49,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f10,29500065,1610612756,27,3,10,0.459,0.474,0.854,28,7,35,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f11,29500063,1610612757,22,7,11,0.443,0.444,0.811,29,13,42,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f12,29500059,1610612758,22,5,7,0.562,0.25,0.694,30,15,45,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f13,29500061,1610612759,26,8,10,0.541,0.417,0.5,34,8,42,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f14,29500058,1610612760,23,1,9,0.422,0.294,0.688,22,19,41,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895f15,29500065,1610612761,21,7,5,0.513,0.4,0.741,31,12,43,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f16,29500056,1610612762,33,5,7,0.512,0.455,0.696,34,12,46,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f17,29500057,1610612763,22,7,14,0.475,0.429,0.857,23,6,29,23,NaN,NaN,NaN,NaN
699821d0e161b702e0895f18,29500062,1610612764,23,4,4,0.589,0.222,0.618,35,8,43,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f19,29500060,1610612765,21,9,6,0.545,0.471,0.69,41,10,51,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895f1a,29500064,1610612766,18,2,9,0.344,0.421,0.769,21,19,40,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f1b,29500054,1610612737,39,2,9,0.573,0.321,0.786,27,10,37,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f1c,29500053,1610612739,27,1,9,0.415,0.091,0.826,25,9,34,9,NaN,NaN,NaN,NaN
699821d0e161b702e0895f1d,29500053,1610612741,32,5,5,0.519,0.6,0.789,31,12,43,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f1e,29500055,1610612742,23,6,4,0.524,0.478,1,29,10,39,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f1f,29500054,1610612744,32,2,6,0.563,0.357,0.788,18,12,30,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f20,29500055,1610612749,20,2,11,0.471,0.273,0.692,23,14,37,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f21,29500052,1610612752,22,5,8,0.479,0.313,0.7,29,9,38,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f22,29500052,1610612754,18,4,9,0.479,0.357,0.629,32,10,42,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895f23,29500045,1610612737,17,7,11,0.419,0.294,0.767,30,15,45,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f24,29500049,1610612738,24,4,11,0.479,0.182,0.704,35,16,51,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f25,29500048,1610612743,28,3,10,0.482,0.294,0.941,27,13,40,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f26,29500043,1610612745,19,7,10,0.392,0.35,0.85,25,8,33,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f27,29500045,1610612746,17,4,10,0.438,0.375,0.667,27,15,42,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f28,29500042,1610612747,21,6,9,0.487,0.391,0.833,23,7,30,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f29,29500043,1610612748,19,4,5,0.474,0.308,0.65,31,16,47,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f2a,29500044,1610612751,17,3,5,0.415,0.357,0.69,38,23,61,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f2b,29500044,1610612753,30,9,14,0.404,0.281,0.725,35,18,53,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f2c,29500049,1610612756,20,3,5,0.449,0.333,0.821,34,15,49,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f2d,29500047,1610612757,20,11,10,0.474,0.55,0.607,24,9,33,22,NaN,NaN,NaN,NaN
699821d0e161b702e0895f2e,29500046,1610612758,26,7,11,0.476,0.6,0.758,31,12,43,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f2f,29500050,1610612759,30,11,10,0.494,0.412,0.788,34,10,44,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f30,29500048,1610612760,24,3,6,0.526,0.412,0.868,25,10,35,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f31,29500046,1610612761,10,13,7,0.346,0.154,0.762,27,20,47,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f32,29500042,1610612762,31,9,11,0.52,0.444,0.897,29,12,41,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f33,29500050,1610612763,8,3,4,0.282,0,0.692,29,18,47,23,NaN,NaN,NaN,NaN
699821d0e161b702e0895f34,29500051,1610612764,33,14,4,0.588,0.4,0.667,36,6,42,24,NaN,NaN,NaN,NaN
699821d0e161b702e0895f35,29500047,1610612765,18,3,11,0.439,0.222,0.775,25,20,45,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895f36,29500051,1610612766,15,2,11,0.378,0.421,0.87,24,13,37,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f37,29500032,1610612739,22,2,5,0.438,0.385,0.619,19,13,32,5,NaN,NaN,NaN,NaN
699821d0e161b702e0895f38,29500035,1610612741,28,3,13,0.55,0.5,0.759,24,8,32,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f39,29500031,1610612742,24,3,10,0.446,0.3,1,37,21,58,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f3a,29500039,1610612743,26,6,6,0.409,0.304,0.875,31,14,45,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f3b,29500039,1610612744,27,6,10,0.482,0.308,0.7,30,10,40,10,NaN,NaN,NaN,NaN
699821d0e161b702e0895f3c,29500033,1610612745,20,5,11,0.459,0.316,0.733,36,16,52,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f3d,29500041,1610612746,17,8,10,0.47,0.45,0.84,26,12,38,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895f3e,29500037,1610612747,23,9,7,0.493,0.333,0.577,27,4,31,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f3f,29500033,1610612749,13,2,9,0.381,0.333,0.864,29,14,43,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f40,29500037,1610612750,27,5,6,0.479,0.444,0.704,28,9,37,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f41,29500038,1610612751,23,1,6,0.424,0.4,0.889,35,25,60,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f42,29500036,1610612752,22,1,6,0.475,0.25,0.516,27,9,36,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f43,29500032,1610612754,25,8,3,0.53,0.5,0.757,31,7,38,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f44,29500034,1610612755,17,13,9,0.363,0.333,0.778,34,19,53,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f45,29500036,1610612756,24,3,10,0.488,0.267,0.714,32,9,41,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f46,29500038,1610612757,13,13,3,0.394,0.438,0.75,30,10,40,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f47,29500034,1610612758,22,4,8,0.413,0.278,0.826,37,11,48,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f48,29500041,1610612760,21,4,15,0.536,0.474,0.8,29,13,42,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f49,29500035,1610612761,25,3,6,0.536,0.308,0.811,25,7,32,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f4a,29500031,1610612763,18,5,10,0.429,0.182,0.741,26,9,35,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f4b,29500040,1610612765,24,2,7,0.461,0.421,0.692,27,10,37,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f4c,29500040,1610612766,23,4,7,0.513,0.4,0.667,29,12,41,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f4d,29500029,1610612737,18,3,6,0.415,0.368,0.84,22,17,39,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f4e,29500030,1610612753,23,5,10,0.403,0.318,0.8,25,13,38,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f4f,29500029,1610612762,24,0,8,0.526,0.5,0.69,27,12,39,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f50,29500030,1610612764,15,5,3,0.481,0.2,0.708,31,12,43,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895f51,29500028,1610612745,26,4,10,0.524,0.4,0.667,30,7,37,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f52,29500027,1610612746,20,4,13,0.471,0.25,0.542,22,11,33,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895f53,29500026,1610612750,23,3,7,0.398,0.267,0.741,28,18,46,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f54,29500028,1610612756,22,3,10,0.435,0.238,0.641,33,19,52,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f55,29500025,1610612757,21,4,10,0.521,0.467,0.596,23,14,37,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f56,29500027,1610612758,20,6,15,0.514,0.429,0.686,31,14,45,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895f57,29500025,1610612762,25,5,9,0.507,0.5,0.758,23,14,37,25,NaN,NaN,NaN,NaN
699821d0e161b702e0895f58,29500026,1610612763,21,7,10,0.456,0.3,0.625,34,19,53,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f59,29500021,1610612737,34,6,9,0.54,0.519,0.696,27,11,38,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f5a,29500018,1610612738,17,4,7,0.408,0.222,0.581,33,11,44,25,NaN,NaN,NaN,NaN
699821d0e161b702e0895f5b,29500022,1610612739,15,2,5,0.382,0.417,0.609,18,11,29,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f5c,29500018,1610612741,30,7,12,0.489,0.364,0.68,33,12,45,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f5d,29500015,1610612742,24,5,4,0.429,0.182,0.68,37,22,59,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f5e,29500020,1610612743,32,12,5,0.483,0.5,0.667,28,14,42,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f5f,29500015,1610612744,12,7,11,0.397,0.25,0.76,26,10,36,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f60,29500016,1610612747,8,2,4,0.364,0.231,0.844,25,13,38,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895f61,29500022,1610612748,18,6,5,0.417,0.333,0.816,31,14,45,22,NaN,NaN,NaN,NaN
699821d0e161b702e0895f62,29500023,1610612749,18,0,9,0.351,0.231,0.778,24,10,34,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f63,29500023,1610612752,20,6,9,0.413,0.3,0.704,32,17,49,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895f64,29500021,1610612753,17,4,6,0.4,0.174,0.679,26,16,42,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f65,29500017,1610612754,26,2,7,0.53,0.143,0.743,34,9,43,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f66,29500024,1610612755,17,4,8,0.506,0.273,0.742,34,11,45,26,NaN,NaN,NaN,NaN
699821d0e161b702e0895f67,29500020,1610612759,24,7,7,0.518,0.643,0.75,33,7,40,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f68,29500016,1610612760,21,2,7,0.451,0.444,0.636,26,15,41,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f69,29500017,1610612761,20,6,10,0.381,0.211,0.7,19,18,37,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f6a,29500019,1610612764,19,5,9,0.479,0.368,0.781,32,7,39,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f6b,29500019,1610612765,16,1,9,0.439,0.083,0.714,29,11,40,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f6c,29500024,1610612766,30,1,12,0.473,0.368,0.8,25,13,38,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f6d,29500002,1610612737,21,4,12,0.479,0.429,0.638,13,14,27,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f6e,29500013,1610612738,20,7,6,0.468,0.143,0.706,32,12,44,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f6f,29500010,1610612739,20,4,9,0.476,0.563,0.576,25,6,31,10,NaN,NaN,NaN,NaN
699821d0e161b702e0895f70,29500001,1610612741,29,3,10,0.5,0.364,0.652,27,15,42,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f71,29500011,1610612742,16,7,7,0.472,0.333,0.652,34,15,49,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f72,29500008,1610612743,28,7,9,0.451,0.333,0.667,25,12,37,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895f73,29500006,1610612744,18,5,9,0.398,0.333,0.654,28,11,39,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f74,29500006,1610612745,24,9,9,0.477,0.391,0.731,34,15,49,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895f75,29500005,1610612746,19,5,12,0.442,0.316,0.71,27,16,43,9,NaN,NaN,NaN,NaN
699821d0e161b702e0895f76,29500008,1610612747,21,4,11,0.443,0.278,0.885,26,15,41,27,NaN,NaN,NaN,NaN
699821d0e161b702e0895f77,29500013,1610612749,19,5,9,0.453,0.25,0.7,34,17,51,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f78,29500009,1610612750,18,2,9,0.367,0.273,0.862,26,17,43,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895f79,29500012,1610612751,15,7,9,0.333,0.25,0.636,36,20,56,29,NaN,NaN,NaN,NaN
699821d0e161b702e0895f7a,29500004,1610612752,22,4,6,0.547,0.429,0.789,34,7,41,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f7b,29500010,1610612753,22,2,5,0.474,0.368,0.714,25,14,39,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f7c,29500002,1610612754,21,5,5,0.533,0.556,0.894,27,8,35,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895f7d,29500014,1610612755,20,5,15,0.469,0.455,0.727,28,21,49,23,NaN,NaN,NaN,NaN
699821d0e161b702e0895f7e,29500005,1610612756,17,4,4,0.442,0.35,0.816,34,11,45,22,NaN,NaN,NaN,NaN
699821d0e161b702e0895f7f,29500007,1610612757,20,3,11,0.358,0.227,0.567,28,23,51,26,NaN,NaN,NaN,NaN
699821d0e161b702e0895f80,29500009,1610612758,21,6,12,0.493,0.538,0.667,31,6,37,21,NaN,NaN,NaN,NaN
699821d0e161b702e0895f81,29500011,1610612759,22,6,5,0.427,0.167,0.613,26,14,40,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f82,29500003,1610612760,19,9,10,0.514,0.2,0.8,24,8,32,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f83,29500012,1610612761,28,8,14,0.474,0.273,0.613,30,7,37,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f84,29500003,1610612762,29,2,12,0.5,0.5,0.808,26,18,44,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895f85,29500007,1610612763,14,5,12,0.44,0.2,0.758,29,10,39,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f86,29500014,1610612764,25,9,9,0.468,0.238,0.588,26,18,44,20,NaN,NaN,NaN,NaN
699821d0e161b702e0895f87,29500004,1610612765,15,1,10,0.463,0.364,0.645,24,15,39,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f88,29500001,1610612766,14,4,8,0.468,0.273,0.64,29,14,43,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f89,49400073,1610612745,28,1,11,0.455,0.407,0.759,33,15,48,10,NaN,NaN,NaN,NaN
699821d0e161b702e0895f8a,49400073,1610612753,24,7,7,0.469,0.452,0.611,34,11,45,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895f8b,49400072,1610612745,28,2,7,0.464,0.368,0.7,35,11,46,9,NaN,NaN,NaN,NaN
699821d0e161b702e0895f8c,49400072,1610612753,30,6,4,0.469,0.258,0.76,34,7,41,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f8d,49400071,1610612745,18,7,13,0.52,0.357,0.829,29,9,38,9,NaN,NaN,NaN,NaN
699821d0e161b702e0895f8e,49400071,1610612753,24,1,3,0.459,0.385,0.692,27,14,41,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f8f,49400070,1610612745,31,10,9,0.458,0.438,0.783,32,9,41,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f90,49400070,1610612753,32,6,7,0.466,0.3,0.65,41,16,57,18,NaN,NaN,NaN,NaN
699821d0e161b702e0895f91,49400069,1610612753,26,8,9,0.569,0.481,0.417,31,9,40,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f92,49400069,1610612754,14,4,8,0.37,0.211,0.697,27,17,44,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f93,49400068,1610612753,22,4,5,0.463,0.444,0.556,24,8,32,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f94,49400068,1610612754,34,2,7,0.56,0.5,0.741,41,13,54,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f95,49400067,1610612745,25,5,7,0.457,0.267,0.692,29,14,43,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f96,49400067,1610612759,20,4,9,0.486,0.286,0.677,28,14,42,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f97,49400066,1610612753,19,3,6,0.521,0.471,0.615,25,13,38,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895f98,49400066,1610612754,22,5,8,0.443,0.538,0.806,21,19,40,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f99,49400065,1610612745,31,6,15,0.494,0.353,0.714,24,14,38,9,NaN,NaN,NaN,NaN
699821d0e161b702e0895f9a,49400065,1610612759,17,5,7,0.486,0.286,0.8,28,10,38,22,NaN,NaN,NaN,NaN
699821d0e161b702e0895f9b,49400064,1610612753,18,9,10,0.521,0.381,0.524,28,9,37,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f9c,49400064,1610612754,21,4,7,0.421,0.381,0.786,24,14,38,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895f9d,49400063,1610612745,16,9,8,0.39,0.188,0.75,29,10,39,13,NaN,NaN,NaN,NaN
699821d0e161b702e0895f9e,49400063,1610612759,14,9,8,0.415,0.308,0.724,40,24,64,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895f9f,49400062,1610612753,21,6,9,0.507,0.5,0.75,19,7,26,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa0,49400062,1610612754,23,1,0,0.532,0.316,0.805,28,10,38,19,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa1,49400061,1610612745,25,6,2,0.488,0.448,0.846,28,8,36,9,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa2,49400061,1610612759,26,1,6,0.48,0.474,0.813,32,11,43,6,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa3,49400060,1610612753,31,3,6,0.573,0.414,0.636,21,14,35,12,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa4,49400060,1610612754,21,3,5,0.487,0.45,0.853,23,13,36,9,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa5,49400059,1610612745,31,6,5,0.525,0.474,0.684,33,7,40,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa6,49400059,1610612759,21,2,9,0.43,0.222,0.857,27,12,39,11,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa7,49400058,1610612753,26,6,12,0.521,0.478,0.769,22,10,32,14,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa8,49400058,1610612754,23,0,7,0.474,0.563,0.69,23,13,36,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895fa9,49400057,1610612745,25,8,6,0.424,0.313,0.81,31,12,43,17,NaN,NaN,NaN,NaN
699821d0e161b702e0895faa,49400057,1610612759,18,4,7,0.423,0.25,0.641,34,13,47,16,NaN,NaN,NaN,NaN
699821d0e161b702e0895fab,49400056,1610612752,25,8,1,0.5,0.538,0.645,32,8,40,15,NaN,NaN,NaN,NaN
699821d0e161b702e0895fac,49400056,1610612754,26,2,6,0.475,0.455,0.762,24,7,31,6,NaN,NaN,NaN,NaN
699821d0e161b702e0895fad,49400055,1610612745,23,7,4,0.527,0.353,0.738,26,4,30,9,NaN,NaN,NaN,NaN
